Date,League,HomeTeam,AwayTeam,HomeScore,AwayScore,OU_Line,TotalPoints,OU_Result,Home_Avg_Pts_For,Home_Avg_Pts_Against,Away_Avg_Pts_For,Away_Avg_Pts_Against,Avg_Pts_For_Diff,Avg_Pts_Against_Diff
2023-02-18,NCAAB,Charleston,Winthrop,67,75,151.0,142,0,77.2,70.3,73.9,73.8,3.299999999999997,-3.5
2023-02-18,NCAAB,East,Southeastern,76,78,144.0,154,1,69.2,71.4,76.6,80.0,-7.3999999999999915,-8.599999999999994
2023-02-18,NCAAB,Northwestern,New,65,68,151.0,133,0,73.8,69.0,66.2,69.1,7.599999999999994,-0.09999999999999432
2023-02-18,NCAAB,Fresno,Colorado,57,60,131.0,117,0,60.8,61.0,68.4,71.3,-7.6000000000000085,-10.299999999999997
2023-02-18,NCAAB,Eastern,Northern,89,77,159.0,166,1,73.2,72.2,73.4,70.1,-0.20000000000000284,2.1000000000000085
2023-02-18,NCAAB,Mcneese,Texas,54,77,146.0,131,0,77.9,77.7,70.4,66.3,7.5,11.400000000000006
2023-02-18,NCAAB,Tennessee,Siu,100,85,148.0,185,1,73.7,64.5,72.2,70.8,1.5,-6.299999999999997
2023-02-18,NCAAB,Florida,Stetson,84,88,143.0,172,1,71.7,72.9,71.3,73.1,0.4000000000000057,-0.19999999999998863
2023-02-18,NCAAB,Cornell,Harvard,56,73,150.0,129,0,84.2,76.5,67.0,62.888888888888886,17.200000000000003,13.611111111111114
2023-02-18,NCAAB,South,Tulane,66,84,160.0,150,0,75.0,76.0,78.5,74.1,-3.5,1.9000000000000057
2023-02-18,NCAAB,Princeton,Yale,83,93,142.0,176,1,73.5,69.3,76.4,62.4,-2.9000000000000057,6.899999999999999
2023-02-18,NCAAB,Alabama,Florida,54,60,129.0,114,0,78.6,65.6,73.4,76.5,5.199999999999989,-10.900000000000006
2023-02-18,NCAAB,Prairie,Arkansas-Pine,82,71,134.0,153,1,62.7,67.6,63.2,71.1,-0.5,-3.5
2023-02-18,NCAAB,Pepperdine,Gonzaga,88,97,172.0,185,1,82.5,86.5,93.8,79.2,-11.299999999999997,7.299999999999997
2023-02-18,NCAAB,James,Louisiana,74,68,153.0,142,0,78.33333333333333,66.0,75.4,72.6,2.933333333333323,-6.599999999999994
2023-02-18,NCAAB,Eastern,North,93,98,151.0,191,1,73.9,73.6,79.7,71.5,-5.799999999999997,2.0999999999999943
2023-02-18,NCAAB,Columbia,Dartmouth,71,65,144.0,136,0,63.3,80.5,60.1,67.4,3.1999999999999957,13.099999999999994
2023-02-18,NCAAB,Kansas,North,73,81,135.0,154,1,64.6,68.1,81.0,71.6,-16.400000000000006,-3.5
2023-02-18,NCAAB,St.,Western,82,69,146.0,151,1,70.3,69.8,70.0,77.0,0.29999999999999716,-7.200000000000003
2023-02-18,NCAAB,Vanderbilt,Auburn,67,65,144.0,132,0,75.8,77.0,78.3,67.6,-2.5,9.400000000000006
2023-02-18,NCAAB,Montana,Montana,72,68,132.0,140,1,67.7,65.2,67.7,65.2,0.0,0.0
2023-02-18,NCAAB,Saint,Byu,71,65,130.0,136,1,72.6,64.4,77.8,73.6,-5.200000000000003,-9.199999999999989
2023-02-18,NCAAB,Usc,Stanford,85,75,141.0,160,1,70.9,68.2,70.5,68.3,0.4000000000000057,-0.09999999999999432
2023-02-18,NCAAB,Northern,Miami,65,66,147.0,131,0,73.4,73.5,70.5,75.0,2.9000000000000057,-1.5
2023-02-18,NCAAB,Missouri,Texas,60,69,150.0,129,0,70.3,72.2,71.9,62.8,-1.6000000000000085,9.400000000000006
2023-02-18,NCAAB,Navy,Loyola,65,53,132.0,118,0,69.5,64.9,66.0,69.2,3.5,-4.299999999999997
2023-02-18,NCAAB,Florida,Boston,69,75,143.0,144,1,72.7,74.3,66.4,74.6,6.299999999999997,-0.29999999999999716
2023-02-18,NCAAB,Maryland-Eastern,South,78,62,147.0,140,0,68.7,72.6,73.6,76.2,-4.8999999999999915,-3.6000000000000085
2023-02-18,NCAAB,West,Texas,72,78,146.0,150,1,70.4,74.2,71.9,62.6,-1.5,11.600000000000001
2023-02-18,NCAAB,Chattanooga,Unc,76,93,137.0,169,1,73.0,73.2,74.0,69.6,-1.0,3.6000000000000085
2023-02-18,NCAAB,Uconn,Seton,64,55,134.0,119,0,73.5,69.0,71.7,67.6,1.7999999999999972,1.4000000000000057
2023-02-18,NCAAB,Towson,North,87,75,143.0,162,1,72.6,68.3,82.5,72.8,-9.900000000000006,-4.5
2023-02-18,NCAAB,Indiana,Illinois,71,68,141.0,139,0,76.0,63.8,73.9,68.8,2.0999999999999943,-5.0
2023-02-18,NCAAB,Kentucky,Tennessee,66,54,132.0,120,0,71.0,62.875,76.7,68.9,-5.700000000000003,-6.025000000000006
2023-02-18,NCAAB,Southern,Georgia,73,62,139.0,135,0,73.2,71.7,68.7,79.8,4.5,-8.099999999999994
2023-02-18,NCAAB,Umass,Binghamton,84,70,140.0,154,1,77.3,71.8,68.3,72.2,9.0,-0.4000000000000057
2023-02-18,NCAAB,Liu,St.,82,93,151.0,175,1,63.8,76.1,71.7,70.8,-7.900000000000006,5.299999999999997
2023-02-18,NCAAB,Lsu,South,73,82,131.0,155,1,65.3,75.3,73.1,77.4,-7.799999999999997,-2.1000000000000085
2023-02-18,NCAAB,Miami,Wake,96,87,160.0,183,1,68.0,73.9,78.5,71.8,-10.5,2.1000000000000085
2023-02-18,NCAAB,Kennesaw,Queens,76,83,155.0,159,1,69.0,68.7,80.66666666666667,77.66666666666667,-11.666666666666671,-8.966666666666669
2023-02-18,NCAAB,Colgate,Holy,96,73,149.0,169,1,76.9,67.7,68.4,70.9,8.5,-3.200000000000003
2023-02-18,NCAAB,Vcu,Fordham,80,61,134.0,141,1,71.55555555555556,59.44444444444444,71.1,67.5,0.4555555555555628,-8.055555555555557
2023-02-18,NCAAB,Mercer,Western,68,71,133.0,139,1,60.3,69.1,68.6,78.4,-8.299999999999997,-9.300000000000011
2023-02-18,NCAAB,Morehead,Lindenwood,71,58,131.0,129,0,63.8,71.8,69.2,72.2,-5.400000000000006,-0.4000000000000057
2023-02-18,NCAAB,Utsa,Uab,78,83,153.0,161,1,69.2,75.9,77.4,70.2,-8.200000000000003,5.700000000000003
2023-02-18,NCAAB,Nicholls,Incarnate,84,74,144.0,158,1,76.4,75.7,64.1,76.5,12.300000000000011,-0.7999999999999972
2023-02-18,NCAAB,High,Usc,81,66,151.0,147,0,72.1,79.7,73.6,69.3,-1.5,10.400000000000006
2023-02-18,NCAAB,Idaho,Northern,50,72,148.0,122,0,75.0,80.0,73.4,71.8,1.5999999999999943,8.200000000000003
2023-02-18,NCAAB,Grambling,Southern,69,64,138.0,133,0,65.7,60.7,72.6,70.8,-6.8999999999999915,-10.099999999999994
2023-02-18,NCAAB,Jackson,Alcorn,60,75,140.0,135,0,64.8,68.0,64.1,79.5,0.7000000000000028,-11.5
2023-02-18,NCAAB,Delaware,Unc,75,66,133.0,141,1,70.9,75.5,76.4,72.3,-5.5,3.200000000000003
2023-02-18,NCAAB,Murray,Evansville,74,58,144.0,132,0,68.3,76.0,61.1,82.1,7.199999999999996,-6.099999999999994
2023-02-18,NCAAB,Austin,North,73,71,145.0,144,0,66.3,70.8,81.4,75.2,-15.100000000000009,-4.400000000000006
2023-02-18,NCAAB,Stephen,Ut,70,75,136.0,145,1,71.0,69.3,66.7,68.7,4.299999999999997,0.5999999999999943
2023-02-18,NCAAB,Denver,South,86,68,145.0,154,1,69.5,80.4,74.2,78.4,-4.700000000000003,2.0
2023-02-18,NCAAB,Unc,Gardner-Webb,75,63,133.0,138,1,74.3,73.5,66.3,64.3,8.0,9.200000000000003
2023-02-18,NCAAB,Uc,Uc,78,76,148.0,154,1,74.8,74.7,74.8,74.7,0.0,0.0
2023-02-19,NCAAB,Chicago,Hartford,75,53,133.0,128,0,61.8,66.3,61.4,76.7,0.3999999999999986,-10.400000000000006
2023-02-19,NCAAB,Washington,Oregon,68,65,134.0,133,0,67.6,70.6,63.5,62.6,4.099999999999994,7.999999999999993
2023-02-19,NCAAB,Nebraska,Maryland,70,66,135.0,136,1,67.4,67.9,70.3,64.7,-2.8999999999999915,3.200000000000003
2023-02-19,NCAAB,Smu,East,86,70,143.0,156,1,75.0,78.6,70.1,72.1,4.900000000000006,6.5
2023-02-19,NCAAB,Cleveland,Northern,64,63,129.0,127,0,69.3,66.8,73.6,71.4,-4.299999999999997,-4.6000000000000085
2023-02-19,NCAAB,Uic,Valparaiso,74,73,142.0,147,1,66.2,78.0,62.3,74.3,3.9000000000000057,3.700000000000003
2023-02-19,NCAAB,Houston,Memphis,72,64,141.0,136,0,78.8,73.5,82.3,74.2,-3.5,-0.7000000000000028
2023-02-19,NCAAB,Southern,Bradley,48,50,127.0,98,0,71.7,72.4,78.7,61.7,-7.0,10.700000000000003
2023-02-19,NCAAB,Quinnipiac,Rider,90,88,141.0,178,1,73.6,70.4,66.0,67.125,7.599999999999994,3.2750000000000057
2023-02-19,NCAAB,Mount,Canisius,75,74,136.0,149,1,58.7,63.8,70.7,72.3,-12.0,-8.5
2023-02-19,NCAAB,Saint,Iona,53,73,131.0,126,0,71.1,65.4,72.4,70.6,-1.3000000000000114,-5.199999999999989
2023-02-19,NCAAB,Fairfield,Manhattan,72,73,130.0,145,1,63.5,62.4,62.2,68.2,1.2999999999999972,-5.800000000000004
2023-02-19,NCAAB,Purdue,Wright,77,75,154.0,152,0,69.2,72.4,82.5,75.7,-13.299999999999997,-3.299999999999997
2023-02-19,NCAAB,Detroit,Iu,81,68,151.0,149,0,78.3,76.5,66.1,80.4,12.200000000000003,-3.9000000000000057
2023-02-19,NCAAB,North,North,77,69,155.0,146,0,81.9,75.7,81.9,75.7,0.0,0.0
2023-02-19,NCAAB,Ucf,Cincinnati,71,73,141.0,144,1,73.5,65.7,72.7,68.6,0.7999999999999972,-2.8999999999999915
2023-02-20,NCAAB,Uc,Cal,60,74,128.0,134,1,74.5,73.3,63.4,65.8,11.100000000000001,7.5
2023-02-20,NCAAB,Cal,Uc,76,96,131.0,172,1,65.2,63.7,73.8,73.5,-8.599999999999994,-9.799999999999997
2023-02-20,NCAAB,Nicholls,East,71,72,144.0,143,0,79.2,74.8,70.9,75.0,8.299999999999997,-0.20000000000000284
2023-02-20,NCAAB,Norfolk,Coppin,62,69,154.0,131,0,80.16666666666667,71.16666666666667,73.1,83.6,7.066666666666677,-12.433333333333323
2023-02-20,NCAAB,Texas,Arkansas-Pine,64,59,145.0,123,0,71.4,62.0,64.5,72.7,6.900000000000006,-10.700000000000003
2023-02-21,NCAAB,Kansas,Baylor,75,65,149.0,140,0,65.9,67.9,77.4,72.1,-11.5,-4.199999999999989
2023-02-21,NCAAB,San,Colorado,77,58,137.0,135,0,75.5,77.0,68.3,70.2,7.200000000000003,6.799999999999997
2023-02-21,NCAAB,Texas,Iowa,72,54,137.0,126,0,71.0,60.8,75.6,70.3,-4.599999999999994,-9.5
2023-02-21,NCAAB,Eastern,Western,66,59,154.0,125,0,76.5,75.4,68.3,78.3,8.200000000000003,-2.8999999999999915
2023-02-21,NCAAB,Robert,Youngstown,83,64,143.0,147,1,70.2,67.8,82.4,75.2,-12.200000000000003,-7.400000000000006
2023-02-21,NCAAB,Pittsburgh,Georgia,76,68,137.0,144,1,74.8,67.5,68.4,76.8,6.3999999999999915,-9.299999999999997
2023-02-21,NCAAB,Miami,Bowling,74,65,152.0,139,0,71.0,76.2,75.0,81.5,-4.0,-5.299999999999997
2023-02-21,NCAAB,Ball,Kent,82,70,141.0,152,1,78.8,71.5,72.9,62.5,5.8999999999999915,9.0
2023-02-21,NCAAB,Virginia,Miami,70,76,154.0,146,0,72.5,71.2,71.8,75.8,0.7000000000000028,-4.599999999999994
2023-02-21,NCAAB,Saint,Vcu,63,88,138.0,151,1,71.2,67.1,72.4,59.6,-1.2000000000000028,7.499999999999993
2023-02-22,NCAAB,Central,Jacksonville,71,101,147.0,172,1,70.4,72.6,63.8,68.6,6.6000000000000085,4.0
2023-02-22,NCAAB,Belmont,Indiana,89,88,154.0,177,1,76.8,71.1,74.9,63.7,1.8999999999999915,7.3999999999999915
2023-02-22,NCAAB,Louisiana-Monroe,Troy,78,82,133.0,160,1,65.9,70.5,69.1,66.0,-3.1999999999999886,4.5
2023-02-22,NCAAB,Evansville,Uic,76,82,141.0,158,1,61.4,82.3,69.1,77.4,-7.699999999999996,4.8999999999999915
2023-02-22,NCAAB,Boise,New,82,77,149.0,159,1,73.8,63.6,66.6,67.6,7.200000000000003,-3.999999999999993
2023-02-22,NCAAB,Lafayette,Colgate,69,73,131.0,142,1,60.5,61.8,78.5,65.9,-18.0,-4.1000000000000085
2023-02-22,NCAAB,Georgetown,St.,70,79,157.0,149,0,68.6,76.6,74.4,72.0,-5.800000000000011,4.599999999999994
2023-02-22,NCAAB,Loyola,Fordham,69,71,139.0,140,1,66.7,69.5,70.0,68.8,-3.299999999999997,0.7000000000000028
2023-02-22,NCAAB,Wisconsin,Iowa,64,52,140.0,116,0,63.0,65.5,71.9,68.6,-8.900000000000006,-3.0999999999999943
2023-02-22,NCAAB,Houston,Tulane,89,59,147.0,148,1,77.8,72.8,80.4,73.6,-2.6000000000000085,-0.7999999999999972
2023-02-22,NCAAB,Notre,North,59,63,148.0,122,0,71.7,78.1,82.2,77.6,-10.5,0.5
2023-02-22,NCAAB,South,Alabama,76,78,149.0,154,1,73.8,80.6,77.1,62.3,-3.299999999999997,18.299999999999997
2023-02-22,NCAAB,Queens,Liberty,77,85,147.0,162,1,81.0,77.42857142857143,71.44444444444444,61.666666666666664,9.555555555555557,15.761904761904766
2023-02-22,NCAAB,North,Wake,90,74,156.0,164,1,80.9,76.2,79.1,74.3,1.8000000000000114,1.9000000000000057
2023-02-22,NCAAB,High,Radford,69,64,143.0,133,0,72.0,77.8,67.5,65.1,4.5,12.700000000000003
2023-02-22,NCAAB,Njit,Bryant,78,79,151.0,157,1,66.3,71.7,73.9,82.2,-7.6000000000000085,-10.5
2023-02-22,NCAAB,Army,Boston,67,73,137.0,140,1,68.4,69.4,65.5,74.3,2.9000000000000057,-4.8999999999999915
2023-02-22,NCAAB,Uconn,Providence,87,69,143.0,156,1,72.8,69.2,73.6,67.5,-0.7999999999999972,1.7000000000000028
2023-02-22,NCAAB,Ucf,South,75,82,142.0,157,1,72.6,65.3,74.0,80.1,-1.4000000000000057,-14.799999999999997
2023-02-22,NCAAB,Cincinnati,Temple,88,83,139.0,171,1,74.7,67.6,71.3,72.0,3.4000000000000057,-4.400000000000006
2023-02-22,NCAAB,Florida,Lipscomb,64,73,148.0,137,0,72.8,75.2,78.0,76.7,-5.200000000000003,-1.5
2023-02-22,NCAAB,Clemson,Syracuse,91,73,145.0,164,1,76.2,67.6,73.4,70.0,2.799999999999997,-2.4000000000000057
2023-02-22,NCAAB,Valparaiso,Bradley,66,76,137.0,142,1,64.7,73.8,76.3,61.0,-11.599999999999994,12.799999999999997
2023-02-22,NCAAB,Georgia,Coastal,76,68,145.0,144,0,67.9,75.0,63.8,78.2,4.1000000000000085,-3.200000000000003
2023-02-22,NCAAB,James,Marshall,83,92,160.0,175,1,77.9,66.2,81.2,67.9,-3.299999999999997,-1.7000000000000028
2023-02-22,NCAAB,Presbyterian,Usc,57,59,132.0,116,0,61.2,69.3,73.6,69.6,-12.399999999999991,-0.29999999999999716
2023-02-22,NCAAB,East,The,78,70,137.0,148,1,70.4,74.5,66.2,70.4,4.200000000000003,4.099999999999994
2023-02-22,NCAAB,Lehigh,Bucknell,78,62,142.0,140,0,71.7,68.8,63.7,70.4,8.0,-1.6000000000000085
2023-02-23,NCAAB,Rutgers,Michigan,45,58,135.0,103,0,64.6,58.4,63.7,65.4,0.8999999999999915,-7.000000000000007
2023-02-23,NCAAB,New,Nicholls,88,82,155.0,170,1,66.9,69.1,79.2,74.2,-12.299999999999997,-5.1000000000000085
2023-02-23,NCAAB,South,Oral,70,82,157.0,152,0,74.1,77.7,84.7,68.4,-10.600000000000009,9.299999999999997
2023-02-23,NCAAB,Ut,Southern,76,86,145.0,162,1,65.4,66.3,69.6,69.0,-4.199999999999989,-2.700000000000003
2023-02-23,NCAAB,Southern,Tennessee,79,82,147.0,161,1,71.0,70.4,74.1,68.7,-3.0999999999999943,1.7000000000000028
2023-02-23,NCAAB,Milwaukee,Purdue,96,94,153.0,190,1,78.4,78.3,69.3,73.6,9.100000000000009,4.700000000000003
2023-02-23,NCAAB,California,Washington,56,65,130.0,121,0,52.7,62.7,65.4,71.6,-12.700000000000003,-8.899999999999991
2023-02-23,NCAAB,Santa,Pepperdine,91,82,163.0,173,1,78.2,74.4,82.5,89.3,-4.299999999999997,-14.899999999999991
2023-02-23,NCAAB,Western,Louisiana,76,66,144.0,142,0,66.7,77.7,75.0,70.0,-8.299999999999997,7.700000000000003
2023-02-23,NCAAB,Tennessee-Martin,Tennessee,82,88,160.0,170,1,76.9,76.4,74.3,69.0,2.6000000000000085,7.400000000000006
2023-02-23,NCAAB,Weber,Eastern,82,89,141.0,171,1,61.666666666666664,69.44444444444444,74.1,72.2,-12.43333333333333,-2.75555555555556
2023-02-23,NCAAB,Illinois,Northwestern,66,62,136.0,128,0,73.1,70.9,71.4,68.3,1.6999999999999886,2.6000000000000085
2023-02-23,NCAAB,Tarleton,Utah,77,58,137.0,135,0,66.6,68.0,71.6,73.7,-5.0,-5.700000000000003
2023-02-23,NCAAB,Cal,Cal,75,68,125.0,143,1,65.9,66.1,65.9,66.1,0.0,0.0
2023-02-23,NCAAB,Lindenwood,Southeast,105,102,146.0,207,1,70.4,72.0,75.8,76.0,-5.3999999999999915,-4.0
2023-02-23,NCAAB,Siu,Little,74,79,152.0,153,1,75.3,75.2,75.0,78.0,0.29999999999999716,-2.799999999999997
2023-02-23,NCAAB,Uc,Uc,91,99,140.0,190,1,77.6,74.7,77.6,74.7,0.0,0.0
2023-02-23,NCAAB,Sam,California,56,45,129.0,101,0,61.42857142857143,57.0,52.5,60.5,8.92857142857143,-3.5
2023-02-23,NCAAB,Iu,Robert,81,75,135.0,156,1,66.8,81.7,72.5,67.3,-5.700000000000003,14.400000000000006
2023-02-23,NCAAB,North,Western,70,81,149.0,151,1,80.7,77.4,65.0,75.4,15.700000000000003,2.0
2023-02-23,NCAAB,Ohio,Penn,71,75,142.0,146,1,72.6,74.6,69.1,70.8,3.5,3.799999999999997
2023-02-23,NCAAB,Wichita,Memphis,78,83,148.0,161,1,75.8,71.8,80.3,72.4,-4.5,-0.6000000000000085
2023-02-23,NCAAB,North,Delaware,71,73,151.0,144,0,80.8,79.7,71.0,74.4,9.799999999999997,5.299999999999997
2023-02-23,NCAAB,Hampton,Monmouth,86,81,141.0,167,1,64.3,72.4,61.6,70.4,2.6999999999999957,2.0
2023-02-23,NCAAB,Wagner,Stonehill,54,44,124.0,98,0,61.7,63.3,60.2,63.4,1.5,-0.10000000000000142
2023-02-23,NCAAB,Merrimack,Central,70,54,125.0,124,0,58.0,60.3,71.7,78.5,-13.700000000000003,-18.200000000000003
2023-02-23,NCAAB,William,Elon,73,60,136.0,133,0,64.6,70.9,64.1,71.6,0.5,-0.6999999999999886
2023-02-23,NCAAB,Florida,Utsa,106,66,149.0,172,1,71.4,74.0,68.8,76.7,2.6000000000000085,-2.700000000000003
2023-02-23,NCAAB,Charlotte,North,55,49,111.0,104,0,66.0,62.4,76.5,75.9,-10.5,-13.500000000000007
2023-02-23,NCAAB,Detroit,Northern,64,67,139.0,131,0,78.7,75.4,71.8,72.5,6.900000000000006,2.9000000000000057
2023-02-23,NCAAB,Drexel,Northeastern,75,48,129.0,123,0,65.5,62.1,64.8,73.8,0.7000000000000028,-11.699999999999996
2023-02-23,NCAAB,Unc,Stony,76,69,125.0,145,1,73.9,73.9,66.5,66.6,7.400000000000006,7.300000000000011
2023-02-23,NCAAB,Florida,Utep,82,87,136.0,169,1,73.0,72.1,68.5,70.7,4.5,1.3999999999999915
2023-02-24,NCAAB,Louisiana-Monroe,Arkansas,61,64,133.0,125,0,67.7,71.2,66.2,70.7,1.5,0.5
2023-02-24,NCAAB,Fresno,Nevada,56,60,130.0,116,0,60.0,61.4,74.5,69.1,-14.5,-7.699999999999996
2023-02-24,NCAAB,Unlv,Air,54,53,138.0,107,0,70.77777777777777,69.66666666666667,63.5,63.7,7.2777777777777715,5.966666666666669
2023-02-24,NCAAB,Colorado,Wyoming,84,71,137.0,155,1,65.9,69.8,67.4,67.7,-1.5,2.0999999999999943
2023-02-24,NCAAB,Texas,Southern,69,79,135.0,148,1,72.1,61.0,71.0,72.1,1.0999999999999943,-11.099999999999994
2023-02-24,NCAAB,James,Georgia,90,69,144.0,159,1,75.6,69.6,69.7,75.4,5.8999999999999915,-5.800000000000011
2023-02-24,NCAAB,Troy,Coastal,95,74,145.0,169,1,69.7,66.0,65.5,76.9,4.200000000000003,-10.900000000000006
2023-02-24,NCAAB,Grand,Seattle,54,65,141.0,119,0,70.875,67.375,69.3,69.1,1.5750000000000028,-1.7249999999999943
2023-02-24,NCAAB,Canisius,Saint,66,53,132.0,119,0,71.1,71.9,70.4,70.0,0.6999999999999886,1.9000000000000057
2023-02-24,NCAAB,Liberty,Queens,73,53,147.0,126,0,72.8,63.2,80.5,78.375,-7.700000000000003,-15.174999999999997
2023-02-24,NCAAB,Vcu,Richmond,73,58,134.0,131,0,73.9,60.3,68.3,72.9,5.6000000000000085,-12.600000000000009
2023-02-24,NCAAB,Jacksonville,Eastern,52,56,134.0,108,0,67.8,68.4,73.2,71.6,-5.400000000000006,-3.1999999999999886
2023-02-24,NCAAB,Georgia,Appalachian,73,64,132.0,137,1,69.5,76.5,60.6,63.0,8.899999999999999,13.5
2023-02-24,NCAAB,North,Jacksonville,83,92,141.0,175,1,71.6,72.1,67.9,69.6,3.6999999999999886,2.5
2023-02-24,NCAAB,Hawai'I,Uc,52,54,131.0,106,0,66.7,65.0,81.9,79.0,-15.200000000000003,-14.0
2023-02-24,NCAAB,Manhattan,Marist,58,81,132.0,139,1,63.9,70.1,64.0,64.2,-0.10000000000000142,5.8999999999999915
2023-02-25,NCAAB,Akron,Western,81,64,137.0,145,1,74.8,63.7,67.8,74.3,7.0,-10.599999999999994
2023-02-25,NCAAB,Alabama,Alabama,50,55,138.0,105,0,78.8,64.3,78.8,64.3,0.0,0.0
2023-02-25,NCAAB,Dayton,George,69,74,128.0,143,1,71.8,63.3,69.7,74.1,2.0999999999999943,-10.799999999999997
2023-02-25,NCAAB,George,La,92,85,151.0,177,1,69.7,72.9,71.9,69.2,-2.200000000000003,3.700000000000003
2023-02-25,NCAAB,North,Virginia,71,63,132.0,134,1,71.8,74.0,73.0,72.0,-1.2000000000000028,2.0
2023-02-25,NCAAB,Saint,Loyola,81,62,144.0,143,0,68.4,70.4,67.8,69.4,0.6000000000000085,1.0
2023-02-25,NCAAB,Cal,Uc,52,58,133.0,110,0,66.0,66.5,78.9,76.8,-12.900000000000006,-10.299999999999997
2023-02-25,NCAAB,Pacific,Portland,81,77,157.0,158,1,80.1,85.3,78.4,79.6,1.6999999999999886,5.700000000000003
2023-02-25,NCAAB,Umass,New,92,55,136.0,147,1,77.7,72.3,67.5,69.8,10.200000000000003,2.5
2023-02-25,NCAAB,Bowling,Kent,69,79,151.0,148,0,73.88888888888889,80.66666666666667,72.0,65.0,1.8888888888888857,15.666666666666671
2023-02-25,NCAAB,Montana,Portland,91,78,146.0,169,1,68.3,67.0,77.0,80.1,-8.700000000000003,-13.099999999999994
2023-02-25,NCAAB,Wofford,Chattanooga,86,74,148.0,160,1,74.7,75.9,73.8,74.9,0.9000000000000057,1.0
2023-02-25,NCAAB,Ut,Tarleton,99,95,145.0,194,1,66.8,68.3,67.5,67.3,-0.7000000000000028,1.0
2023-02-25,NCAAB,Long,Cal,71,64,149.0,135,0,79.8,78.2,64.0,65.6,15.799999999999997,12.600000000000009
2023-02-25,NCAAB,Purdue,Indiana,71,79,138.0,150,1,73.3,75.8,77.6,66.9,-4.299999999999997,8.899999999999991
2023-02-25,NCAAB,Pepperdine,Loyola,67,75,159.0,142,0,84.3,91.7,66.1,71.5,18.200000000000003,20.200000000000003
2023-02-25,NCAAB,East,Houston,57,76,134.0,133,0,71.8,74.2,80.4,70.5,-8.600000000000009,3.700000000000003
2023-02-25,NCAAB,Duke,Virginia,81,65,140.0,146,1,69.3,65.7,72.1,70.9,-2.799999999999997,-5.200000000000003
2023-02-25,NCAAB,Milwaukee,Cleveland,81,72,149.0,153,1,79.6,80.9,69.9,66.2,9.699999999999989,14.700000000000003
2023-02-25,NCAAB,Mississippi,Lsu,82,69,136.0,151,1,70.3,71.5,66.3,77.6,4.0,-6.099999999999994
2023-02-25,NCAAB,Montana,Sacramento,74,72,127.0,146,1,71.7,68.4,67.5,72.6,4.200000000000003,-4.199999999999989
2023-02-25,NCAAB,Weber,Idaho,67,53,137.0,120,0,63.7,71.4,71.7,78.7,-8.0,-7.299999999999997
2023-02-25,NCAAB,Uc,Uc,71,87,136.0,158,1,77.3,73.6,77.3,73.6,0.0,0.0
2023-02-25,NCAAB,Green,Purdue,61,78,138.0,139,1,65.1,73.5,72.3,76.2,-7.200000000000003,-2.700000000000003
2023-02-25,NCAAB,Elon,Delaware,54,70,139.0,124,0,63.8,72.0,69.5,73.0,-5.700000000000003,-1.0
2023-02-25,NCAAB,California,Washington,57,63,125.0,120,0,49.3,61.3,66.0,70.7,-16.700000000000003,-9.400000000000006
2023-02-25,NCAAB,Samford,Furman,79,93,153.0,172,1,75.9,69.6,80.3,67.5,-4.3999999999999915,2.0999999999999943
2023-02-25,NCAAB,Tennessee,Southern,81,93,155.0,174,1,76.6,71.1,70.6,70.0,6.0,1.0999999999999943
2023-02-25,NCAAB,Loyola,American,83,77,128.0,160,1,65.6,71.6,64.5,66.5,1.0999999999999943,5.099999999999994
2023-02-25,NCAAB,Iowa,Oklahoma,50,61,129.0,111,0,69.5,68.5,66.4,69.7,3.0999999999999943,-1.2000000000000028
2023-02-25,NCAAB,St.,Uconn,86,95,152.0,181,1,75.3,71.4,73.1,68.8,2.200000000000003,2.6000000000000085
2023-02-25,NCAAB,Iowa,Michigan,112,106,146.0,218,1,66.1,69.6,63.6,64.6,2.499999999999993,5.0
2023-02-25,NCAAB,Boston,Lehigh,59,56,138.0,115,0,67.7,74.6,71.7,67.0,-4.0,7.599999999999994
2023-02-25,NCAAB,Georgia,Missouri,63,85,155.0,148,0,69.4,75.1,69.2,71.7,0.20000000000000284,3.3999999999999915
2023-02-25,NCAAB,Detroit,Wright,71,82,161.0,153,0,79.7,74.9,81.3,76.9,-1.5999999999999943,-2.0
2023-02-25,NCAAB,Arizona,Arizona,88,89,154.0,177,1,71.9,64.6,71.9,64.6,0.0,0.0
2023-02-25,NCAAB,Central,Northern,80,84,133.0,164,1,71.0,77.2,72.3,70.9,-1.2999999999999972,6.299999999999997
2023-02-25,NCAAB,North,Hampton,73,72,155.0,145,0,71.4,71.6,66.3,74.4,5.1000000000000085,-2.8000000000000114
2023-02-25,NCAAB,Georgia,Louisville,83,67,138.0,150,1,68.7,76.5,61.2,80.4,7.5,-3.9000000000000057
2023-02-25,NCAAB,Columbia,Brown,73,84,150.0,157,1,63.7,79.6,68.7,67.9,-5.0,11.699999999999989
2023-02-25,NCAAB,Hofstra,Northeastern,84,52,139.0,136,0,76.2,62.5,63.3,74.1,12.900000000000006,-11.599999999999994
2023-02-25,NCAAB,Bucknell,Lafayette,75,65,128.0,140,1,62.8,70.1,60.6,61.8,2.1999999999999957,8.299999999999997
2023-02-25,NCAAB,Kentucky,Auburn,86,54,141.0,140,0,70.44444444444444,61.888888888888886,77.6,67.9,-7.1555555555555515,-6.01111111111112
