Date,League,HomeTeam,AwayTeam,HomeScore,AwayScore,OU_Line,TotalPoints,OU_Result,Home_Avg_MOV,Home_Avg_Pts_For,Home_Avg_Pts_Against,Home_Avg_OU_Hit_Rate,Away_Avg_MOV,Away_Avg_Pts_For,Away_Avg_Pts_Against,Away_Avg_OU_Hit_Rate,Avg_MOV_Diff,Avg_Pts_For_Diff,Avg_Pts_Against_Diff,Avg_OU_Hit_Rate_Diff
2022-12-08,NBA,San,Houston,118,109,230.0,227,0,-12.4,85.9,98.3,0.7,-5.5,107.9,113.4,0.8,-6.9,-22.0,-15.100000000000009,-0.10000000000000009
2022-12-08,NCAAB,Umass,Umass,80,85,145.0,165,1,10.2,76.6,66.4,0.5,10.2,76.6,66.4,0.5,0.0,0.0,0.0,0.0
2022-12-09,NBA,Dallas,Milwaukee,105,106,225.0,211,0,1.1,109.3,108.2,0.6,4.5,100.5,96.0,0.7,-3.4,8.799999999999997,12.200000000000003,-0.09999999999999998
2022-12-09,NBA,Memphis,Detroit,114,103,228.0,217,0,8.8,101.0,92.2,0.5,-5.1,99.9,105.0,0.5,13.9,1.0999999999999943,-12.799999999999997,0.0
2022-12-09,NBA,Cleveland,Sacramento,95,106,216.0,201,0,2.2,88.0,85.8,0.2,-1.4,93.3,94.7,0.5,3.6,-5.299999999999997,-8.900000000000006,-0.3
2022-12-09,NBA,Philadelphia,Los,133,122,228.0,255,1,1.9,104.9,103.0,0.3,0.4,114.3,113.9,0.5,1.5,-9.399999999999991,-10.900000000000006,-0.2
2022-12-09,NBA,Charlotte,New,102,121,224.0,223,0,-0.7,91.7,92.4,0.2,7.0,95.9,88.9,0.1,-7.7,-4.200000000000003,3.5,0.1
2022-12-09,NBA,Orlando,Toronto,113,109,223.0,222,0,-1.5,107.4,108.9,0.5,-2.3,110.9,113.2,0.7,0.7999999999999998,-3.5,-4.299999999999997,-0.19999999999999996
2022-12-10,NBA,Portland,Minnesota,124,118,230.0,242,1,0.8,95.8,95.0,0.6,-2.3,94.5,96.8,0.3,3.0999999999999996,1.2999999999999972,-1.7999999999999972,0.3
2022-12-10,NBA,Denver,Utah,115,110,228.0,225,0,0.1,101.4,101.3,0.6,7.6,104.2,96.6,0.6,-7.5,-2.799999999999997,4.700000000000003,0.0
2022-12-10,NBA,Cleveland,Oklahoma,110,102,218.0,212,0,1.3,85.8,84.5,0.1,7.3,88.2,80.9,0.5,-6.0,-2.4000000000000057,3.5999999999999943,-0.4
2022-12-10,NBA,Indiana,Brooklyn,133,136,226.0,269,1,-3.2,88.1,91.3,0.1,9.4,113.0,103.6,0.3,-12.600000000000001,-24.900000000000006,-12.299999999999997,-0.19999999999999998
2022-12-10,NBA,Washington,Los,107,114,219.0,221,1,4.8,101.0,96.2,0.7,1.0,115.8,114.8,0.5,3.8,-14.799999999999997,-18.599999999999994,0.19999999999999996
2022-12-10,NBA,Miami,San,111,115,223.0,226,1,1.7,89.7,88.0,0.3,-10.0,92.3,102.3,0.6,11.7,-2.5999999999999943,-14.299999999999997,-0.3
2022-12-10,NCAAB,Miami,North,80,73,154.0,153,0,0.5,89.5,89.0,0.3,-0.4,70.9,71.3,0.6,0.9,18.599999999999994,17.700000000000003,-0.3
2022-12-10,NCAAB,Umass,St.,68,59,141.0,127,0,4.8,74.3,69.5,0.5,0.5,73.8,73.3,0.5,4.3,0.5,-3.799999999999997,0.0
2022-12-10,NCAAB,Southern,Cal,67,60,142.0,127,0,1.0,69.3,68.3,0.4,-5.3,65.4,70.7,0.6,6.3,3.8999999999999915,-2.4000000000000057,-0.19999999999999996
2022-12-10,NCAAB,Ut,Texas,65,71,124.0,136,1,-10.8,66.7,77.5,0.7,2.7,76.3,73.6,0.7,-13.5,-9.599999999999994,3.9000000000000057,0.0
2022-12-10,NCAAB,Houston,Ut,82,95,160.0,177,1,-7.1,105.4,112.5,0.7,-10.3,66.6,76.9,0.7,3.200000000000001,38.80000000000001,35.599999999999994,0.0
2022-12-10,NCAAB,Indiana,Arizona,75,89,157.0,164,1,-3.3,95.3,98.6,0.2,16.9,86.9,70.0,0.5,-20.2,8.399999999999991,28.599999999999994,-0.3
2022-12-10,NCAAB,Illinois,Penn,59,74,139.0,133,0,9.6,76.7,67.1,0.6,0.4,75.8,75.4,0.7,9.2,0.9000000000000057,-8.300000000000011,-0.09999999999999998
2022-12-10,NCAAB,Saint,Saint,73,57,133.0,130,0,-2.0,74.7,76.7,0.8,-2.0,74.7,76.7,0.8,0.0,0.0,0.0,0.0
2022-12-10,NCAAB,South,Uc,71,83,136.0,154,1,-11.5,67.0,78.5,0.6,6.2,74.1,67.9,0.4,-17.7,-7.099999999999994,10.599999999999994,0.19999999999999996
2022-12-10,NCAAB,North,Georgia,75,59,143.0,134,0,6.0,73.7,67.7,0.5,4.5,72.6,68.1,0.4,1.5,1.1000000000000085,-0.3999999999999915,0.09999999999999998
2022-12-10,NCAAB,Charlotte,Detroit,82,80,131.0,162,1,-0.6,92.6,93.2,0.2,-5.8,99.1,104.9,0.4,5.2,-6.5,-11.700000000000003,-0.2
2022-12-10,NCAAB,Eastern,Western,75,79,139.0,154,1,-12.4,68.6,81.0,0.4,-4.3,67.1,71.4,0.5,-8.100000000000001,1.5,9.599999999999994,-0.09999999999999998
2022-12-10,NCAAB,Northern,Utah,75,80,140.0,155,1,-3.6,71.0,74.6,0.6,8.1,109.7,101.6,0.6,-11.7,-38.7,-27.0,0.0
2022-12-11,NBA,Houston,Milwaukee,97,92,227.0,189,0,-7.7,102.7,110.4,0.7,4.2,97.5,93.3,0.6,-11.9,5.200000000000003,17.10000000000001,0.09999999999999998
2022-12-11,NBA,Atlanta,Chicago,123,122,235.0,245,1,-3.9,111.3,115.2,0.5,-2.6,98.9,101.5,0.6,-1.2999999999999998,12.399999999999991,13.700000000000003,-0.09999999999999998
2022-12-11,NBA,New,Sacramento,112,99,226.0,211,0,8.0,95.8,87.8,0.0,2.3,98.9,96.6,0.5,5.7,-3.1000000000000085,-8.799999999999997,-0.5
2022-12-11,NBA,Philadelphia,Charlotte,131,113,220.0,244,1,2.5,108.3,105.8,0.4,0.6,91.3,90.7,0.3,1.9,17.0,15.099999999999994,0.10000000000000003
2022-12-11,NCAAB,Utah,Loyola,79,67,149.0,146,0,8.1,105.9,97.8,0.6,-5.2,63.6,68.8,0.5,13.3,42.300000000000004,29.0,0.09999999999999998
2022-12-11,NBA,Orlando,Toronto,111,99,223.0,210,0,-3.1,107.4,110.5,0.5,-1.3,112.1,113.4,0.7,-1.8,-4.699999999999989,-2.9000000000000057,-0.19999999999999996
2022-12-11,NBA,Detroit,Los,117,124,233.0,241,1,-5.3,95.0,100.3,0.4,2.7,116.8,114.1,0.6,-8.0,-21.799999999999997,-13.799999999999997,-0.19999999999999996
2022-12-12,NBA,Los,Boston,113,93,226.0,206,0,2.3,118.7,116.4,0.7,1.8,84.4,82.6,0.6,0.4999999999999998,34.3,33.80000000000001,0.09999999999999998
2022-12-12,NBA,San,Cleveland,112,111,221.0,223,1,-4.6,90.6,95.2,0.5,2.8,86.7,83.9,0.1,-7.3999999999999995,3.8999999999999915,11.299999999999997,0.4
2022-12-12,NBA,Indiana,Miami,82,87,229.0,169,0,-3.3,92.7,96.0,0.3,-1.1,89.6,90.7,0.3,-2.1999999999999997,3.1000000000000085,5.299999999999997,0.0
2022-12-13,NBA,Utah,New,121,100,233.0,221,0,8.9,107.0,98.1,0.6,7.5,95.3,87.8,0.0,1.4000000000000004,11.700000000000003,10.299999999999997,0.6
2022-12-13,NBA,Houston,Phoenix,111,97,224.0,208,0,-6.5,101.5,108.0,0.6,7.2,114.6,107.4,0.3,-13.7,-13.099999999999994,0.5999999999999943,0.3
2022-12-13,NBA,Philadelphia,Sacramento,123,103,229.0,226,0,4.5,111.0,106.5,0.5,0.4,96.8,96.4,0.4,4.1,14.200000000000003,10.099999999999994,0.09999999999999998
2022-12-13,NBA,Los,Boston,118,122,237.0,240,1,3.2,119.5,116.3,0.7,-0.9,87.3,88.2,0.6,4.1000000000000005,32.2,28.099999999999994,0.09999999999999998
2022-12-13,NCAAB,Texas,Eastern,77,70,134.0,147,1,9.5,77.5,68.0,0.7,-11.1,68.8,79.9,0.5,20.6,8.700000000000003,-11.900000000000006,0.19999999999999996
2022-12-13,NCAAB,Alabama,Memphis,91,88,153.0,179,1,-2.2,72.1,74.3,0.4,11.0,102.2,91.2,0.5,-13.2,-30.10000000000001,-16.900000000000006,-0.09999999999999998
2022-12-13,NCAAB,Arizona,Texas,99,61,165.0,160,0,14.1,84.1,70.0,0.5,11.3,78.7,67.4,0.7,2.799999999999999,5.3999999999999915,2.5999999999999943,-0.19999999999999996
2022-12-13,NCAAB,South,Unc,84,94,151.0,178,1,-10.1,67.7,77.8,0.6,-8.1,68.6,76.7,0.6,-2.0,-0.8999999999999915,1.0999999999999943,0.0
2022-12-13,NCAAB,Washington,Cal,74,68,130.0,142,1,5.0,105.3,100.3,0.7,-6.3,62.0,68.3,0.5,11.3,43.3,32.0,0.19999999999999996
2022-12-14,NBA,Oklahoma,Miami,108,110,223.0,218,0,6.1,86.1,80.0,0.4,-0.8,91.7,92.5,0.3,6.8999999999999995,-5.6000000000000085,-12.5,0.10000000000000003
2022-12-14,NBA,San,Portland,112,128,231.0,240,1,-3.7,90.7,94.4,0.5,1.0,102.5,101.5,0.7,-4.7,-11.799999999999997,-7.099999999999994,-0.19999999999999996
2022-12-14,NBA,Chicago,New,120,128,226.0,248,1,-4.0,98.2,102.2,0.6,3.8,95.1,91.3,0.0,-7.8,3.1000000000000085,10.900000000000006,0.6
2022-12-14,NBA,Orlando,Atlanta,135,124,226.0,259,1,-1.0,108.0,109.0,0.4,-3.2,111.7,114.9,0.5,2.2,-3.700000000000003,-5.900000000000006,-0.09999999999999998
2022-12-14,NBA,Charlotte,Detroit,134,141,229.0,275,1,-0.2,93.1,93.3,0.4,-5.0,97.9,102.9,0.4,4.8,-4.800000000000011,-9.600000000000009,0.0
2022-12-14,NCAAB,Northern,Eastern,64,61,136.0,125,0,-6.0,68.5,74.5,0.6,-10.9,70.0,80.9,0.6,4.9,-1.5,-6.400000000000006,0.0
2022-12-15,NBA,Memphis,Milwaukee,142,101,227.0,243,1,11.3,102.6,91.3,0.5,5.5,97.4,91.9,0.6,5.800000000000001,5.199999999999989,-0.6000000000000085,-0.09999999999999998
2022-12-15,NCAAB,Colorado,North,84,60,148.0,144,0,8.3,79.4,71.1,0.8,13.0,79.0,66.0,0.5,-4.699999999999999,0.4000000000000057,5.099999999999994,0.30000000000000004
2022-12-15,NBA,Utah,New,132,129,232.0,261,1,10.0,109.6,99.6,0.5,3.1,95.8,92.7,0.1,6.9,13.799999999999997,6.8999999999999915,0.4
2022-12-15,NBA,Los,Phoenix,95,111,218.0,206,0,3.8,120.9,117.1,0.8,7.0,115.5,108.5,0.3,-3.2,5.400000000000006,8.599999999999994,0.5
2022-12-16,NBA,Dallas,Portland,130,110,226.0,240,1,1.7,111.1,109.4,0.6,3.1,104.0,100.9,0.7,-1.4000000000000001,7.099999999999994,8.5,-0.09999999999999998
2022-12-16,NBA,Philadelphia,Golden,118,106,222.0,224,1,5.3,113.3,108.0,0.5,6.6,117.6,111.0,0.4,-1.2999999999999998,-4.299999999999997,-3.0,0.09999999999999998
2022-12-16,NBA,Oklahoma,Minnesota,110,112,235.0,222,0,4.6,89.2,84.6,0.3,-1.4,92.1,93.5,0.4,6.0,-2.8999999999999915,-8.900000000000006,-0.10000000000000003
2022-12-16,NBA,Los,Denver,126,108,237.0,234,0,1.7,116.1,114.4,0.7,3.4,103.0,99.6,0.5,-1.7,13.099999999999994,14.800000000000011,0.19999999999999996
2022-12-16,NCAAB,Southern,Chicago,63,52,132.0,115,0,0.5,71.6,71.1,0.5,-4.4,98.3,102.7,0.6,4.9,-26.700000000000003,-31.60000000000001,-0.09999999999999998
2022-12-16,NBA,Charlotte,Atlanta,106,125,240.0,231,0,-4.2,98.5,102.7,0.5,-3.7,112.2,115.9,0.5,-0.5,-13.700000000000003,-13.200000000000003,0.0
2022-12-17,NCAAB,Tennessee,Western,65,75,142.0,140,0,3.5,75.9,72.4,0.8,0.2,74.3,74.1,0.7,3.3,1.6000000000000085,-1.6999999999999886,0.10000000000000009
2022-12-17,NCAAB,Memphis,Texas,83,79,145.0,162,1,15.8,105.9,90.1,0.6,8.5,78.5,70.0,0.6,7.300000000000001,27.400000000000006,20.099999999999994,0.0
2022-12-17,NCAAB,Southern,Northern,106,101,149.0,207,1,1.3,71.5,70.2,0.4,-7.7,65.9,73.6,0.5,9.0,5.599999999999994,-3.3999999999999915,-0.09999999999999998
2022-12-17,NCAAB,Miami,St.,91,76,149.0,167,1,-1.4,92.1,93.5,0.3,-4.1,69.4,73.5,0.6,2.6999999999999997,22.69999999999999,20.0,-0.3
2022-12-17,NCAAB,Duquesne,Indiana,92,86,147.0,178,1,17.0,82.4,65.4,0.6,-2.4,90.9,93.3,0.3,19.4,-8.5,-27.89999999999999,0.3
2022-12-17,NCAAB,Georgia,Alabama,96,60,137.0,156,1,-0.4,67.6,68.0,0.3,-2.8,76.1,78.9,0.5,2.4,-8.5,-10.900000000000006,-0.2
2022-12-17,NBA,Cleveland,Dallas,100,99,213.0,199,0,3.8,90.8,87.0,0.1,4.4,115.4,111.0,0.7,-0.6000000000000005,-24.60000000000001,-24.0,-0.6
2022-12-17,NBA,Houston,Portland,95,107,228.0,202,0,-6.1,106.0,112.1,0.6,1.9,103.9,102.0,0.7,-8.0,2.0999999999999943,10.099999999999994,-0.09999999999999998
2022-12-17,NBA,Phoenix,New,118,114,228.0,232,1,10.3,116.9,106.6,0.3,1.7,99.5,97.8,0.2,8.600000000000001,17.400000000000006,8.799999999999997,0.09999999999999998
2022-12-18,NCAAB,Ut,Houston,100,90,163.0,190,1,-7.9,69.5,77.4,0.7,-7.9,102.7,110.6,0.5,0.0,-33.2,-33.19999999999999,0.19999999999999996
2022-12-18,NCAAB,Missouri,Central,79,58,135.0,137,1,9.1,81.0,71.9,0.5,-3.2,72.6,75.8,0.5,12.3,8.400000000000006,-3.8999999999999915,0.0
2022-12-18,NCAAB,Iowa,Western,73,57,128.0,130,1,3.5,72.5,69.0,0.3,0.0,74.0,74.0,0.6,3.5,-1.5,-5.0,-0.3
2022-12-18,NCAAB,Eastern,Detroit,79,77,155.0,156,1,-9.6,68.6,78.2,0.5,-3.7,101.8,105.5,0.5,-5.8999999999999995,-33.2,-27.299999999999997,0.0
2022-12-18,NBA,Boston,Orlando,92,95,223.0,187,0,-2.2,87.4,89.6,0.6,0.9,110.7,109.8,0.4,-3.1,-23.299999999999997,-20.200000000000003,0.19999999999999996
2022-12-18,NBA,Toronto,Golden,110,126,223.0,236,1,-3.2,110.4,113.6,0.6,5.1,116.6,111.5,0.5,-8.3,-6.199999999999989,2.0999999999999943,0.09999999999999998
2022-12-18,NBA,Denver,Charlotte,119,115,236.0,234,0,1.5,106.8,105.3,0.4,-5.7,98.9,104.6,0.5,7.2,7.8999999999999915,0.7000000000000028,-0.09999999999999998
2022-12-19,NBA,Cleveland,Utah,122,99,220.0,221,1,3.8,95.0,91.2,0.1,10.2,107.5,97.3,0.6,-6.3999999999999995,-12.5,-6.099999999999994,-0.5
2022-12-19,NBA,Philadelphia,Toronto,104,101,219.0,205,0,7.4,115.6,108.2,0.6,-5.5,109.8,115.3,0.6,12.9,5.799999999999997,-7.099999999999994,0.0
2022-12-19,NBA,Atlanta,Orlando,126,125,230.0,251,1,-2.7,114.3,117.0,0.5,1.9,107.5,105.6,0.3,-4.6,6.799999999999997,11.400000000000006,0.2
2022-12-19,NBA,Sacramento,Charlotte,119,125,242.0,244,1,-5.2,91.2,96.4,0.3,-5.5,105.0,110.5,0.5,0.2999999999999998,-13.799999999999997,-14.099999999999994,-0.2
2022-12-19,NCAAB,Western,North,79,60,151.0,139,0,-2.2,72.6,74.8,0.7,11.1,76.2,65.1,0.4,-13.3,-3.6000000000000085,9.700000000000003,0.29999999999999993
2022-12-19,NCAAB,Arkansas,Alabama,72,65,130.0,137,1,11.8,71.4,59.6,0.2,-5.1,76.4,81.5,0.6,16.9,-5.0,-21.9,-0.39999999999999997
2022-12-19,NCAAB,Kansas,South,62,45,135.0,107,0,7.2,75.6,68.4,0.8,-6.3,68.5,74.8,0.5,13.5,7.099999999999994,-6.3999999999999915,0.30000000000000004
2022-12-19,NCAAB,San,Ut,63,68,138.0,131,0,-3.5,92.0,95.5,0.6,-4.7,72.0,76.7,0.7,1.2000000000000002,20.0,18.799999999999997,-0.09999999999999998
2022-12-19,NCAAB,Cal,Idaho,73,76,135.0,149,1,-6.4,62.0,68.4,0.5,-1.5,68.0,69.5,0.6,-4.9,-6.0,-1.0999999999999943,-0.09999999999999998
2022-12-19,NCAAB,St.,North,75,62,144.0,137,0,-4.3,70.8,75.1,0.7,6.2,74.7,68.5,0.4,-10.5,-3.9000000000000057,6.599999999999994,0.29999999999999993
2022-12-20,NCAAB,San,Cal,65,43,122.0,108,0,0.1,92.5,92.4,0.5,-7.7,62.0,69.7,0.5,7.8,30.5,22.700000000000003,0.0
2022-12-20,NCAAB,Uc,San,84,92,139.0,176,1,1.3,71.9,70.6,0.5,4.0,91.2,87.2,0.4,-2.7,-19.299999999999997,-16.60000000000001,0.09999999999999998
2022-12-20,NBA,Denver,Memphis,105,91,235.0,196,0,-0.9,104.1,105.0,0.5,14.1,101.0,86.9,0.6,-15.0,3.0999999999999943,18.099999999999994,-0.09999999999999998
2022-12-20,NBA,Miami,Chicago,103,113,222.0,216,0,0.9,88.9,88.0,0.3,-5.1,91.6,96.7,0.5,6.0,-2.6999999999999886,-8.700000000000003,-0.2
2022-12-20,NBA,Detroit,Utah,111,126,229.0,237,1,-3.3,99.3,102.6,0.6,4.3,98.2,93.9,0.6,-7.6,1.0999999999999943,8.699999999999989,0.0
2022-12-21,NCAAB,St.,North,78,68,145.0,146,1,-5.7,68.8,74.5,0.6,2.7,71.5,68.8,0.3,-8.4,-2.700000000000003,5.700000000000003,0.3
2022-12-21,NCAAB,California,Ut,73,51,121.0,124,1,-7.2,62.1,69.3,0.6,-2.1,75.0,77.1,0.7,-5.1,-12.899999999999999,-7.799999999999997,-0.09999999999999998
2022-12-21,NCAAB,Northern,St.,62,52,134.0,114,0,-2.2,74.4,76.6,0.7,-2.3,70.1,72.4,0.6,0.09999999999999964,4.300000000000011,4.199999999999989,0.09999999999999998
2022-12-21,NCAAB,Colorado,Southern,86,78,156.0,164,1,9.1,79.6,70.5,0.7,-1.6,73.3,74.9,0.5,10.7,6.299999999999997,-4.400000000000006,0.19999999999999996
2022-12-21,NCAAB,Memphis,Alabama,83,61,146.0,144,0,10.6,96.9,86.3,0.5,-2.9,76.8,79.7,0.6,13.5,20.10000000000001,6.599999999999994,-0.09999999999999998
2022-12-21,NCAAB,San,Arizona,97,60,142.0,157,1,8.6,90.9,82.3,0.5,17.6,87.8,70.2,0.5,-9.000000000000002,3.1000000000000085,12.099999999999994,0.0
2022-12-21,NCAAB,Loyola,Tulsa,76,64,144.0,140,0,-2.7,66.1,68.8,0.5,0.5,76.4,75.9,0.5,-3.2,-10.300000000000011,-7.1000000000000085,0.0
2022-12-21,NBA,Boston,Indiana,112,117,232.0,229,0,-1.4,91.4,92.8,0.6,-4.2,91.8,96.0,0.4,2.8000000000000003,-0.3999999999999915,-3.200000000000003,0.19999999999999996
2022-12-21,NBA,Sacramento,Los,134,120,240.0,254,1,-6.2,91.8,98.0,0.4,2.1,117.3,115.2,0.7,-8.3,-25.5,-17.200000000000003,-0.29999999999999993
2022-12-21,NBA,Brooklyn,Golden,143,113,223.0,256,1,5.5,113.8,108.3,0.4,6.2,118.6,112.4,0.6,-0.7000000000000002,-4.799999999999997,-4.1000000000000085,-0.19999999999999996
2022-12-21,NBA,Oklahoma,Portland,101,98,234.0,199,0,1.8,92.0,90.2,0.3,2.8,101.4,98.6,0.6,-0.9999999999999998,-9.400000000000006,-8.399999999999991,-0.3
2022-12-22,NCAAB,Minnesota,Chicago,58,55,134.0,113,0,0.1,93.1,93.0,0.4,-2.7,96.1,98.8,0.4,2.8000000000000003,-3.0,-5.799999999999997,0.0
2022-12-22,NCAAB,Eastern,Unc,68,64,138.0,132,0,-10.6,68.5,79.1,0.6,-5.3,68.7,74.0,0.7,-5.3,-0.20000000000000284,5.099999999999994,-0.09999999999999998
2022-12-22,NCAAB,Uc,Portland,76,65,145.0,141,0,-2.7,69.8,72.5,0.5,2.2,98.0,95.8,0.5,-4.9,-28.200000000000003,-23.299999999999997,0.0
2022-12-22,NCAAB,Utah,Seattle,84,56,148.0,140,0,1.2,95.6,94.4,0.6,6.7,74.5,67.8,0.2,-5.5,21.099999999999994,26.60000000000001,0.39999999999999997
2022-12-22,NCAAB,Saint,Central,83,66,136.0,149,1,-0.2,69.8,70.0,0.4,-7.4,70.3,77.7,0.6,7.2,-0.5,-7.700000000000003,-0.19999999999999996
2022-12-22,NCAAB,South,Western,65,58,132.0,123,0,-8.2,65.5,73.7,0.5,-2.9,71.5,74.4,0.6,-5.299999999999999,-6.0,-0.7000000000000028,-0.09999999999999998
2022-12-23,NBA,Orlando,San,133,113,228.0,246,1,1.1,110.6,109.5,0.4,12.8,90.4,77.6,0.6,-11.700000000000001,20.19999999999999,31.900000000000006,-0.19999999999999996
2022-12-23,NBA,Philadelphia,Los,119,114,215.0,233,1,7.0,115.5,108.5,0.6,2.0,118.1,116.1,0.7,5.0,-2.5999999999999943,-7.599999999999994,-0.09999999999999998
2022-12-23,NBA,Atlanta,Detroit,130,105,233.0,235,1,-2.8,114.5,117.3,0.5,-3.0,97.3,100.3,0.5,0.20000000000000018,17.200000000000003,17.0,0.0
2022-12-23,NBA,Boston,Minnesota,121,109,229.0,230,1,-2.8,89.6,92.4,0.5,-0.8,86.0,86.8,0.3,-1.9999999999999998,3.5999999999999943,5.6000000000000085,0.2
2022-12-23,NBA,Oklahoma,New,125,128,233.0,253,1,-0.4,94.3,94.7,0.3,-2.6,98.2,100.8,0.3,2.2,-3.9000000000000057,-6.099999999999994,0.0
2022-12-23,NBA,Denver,Portland,120,107,233.0,227,0,-0.5,103.2,103.7,0.5,2.9,97.4,94.5,0.4,-3.4,5.799999999999997,9.200000000000003,0.09999999999999998
2022-12-23,NBA,Sacramento,Washington,111,125,239.0,236,0,-3.9,94.6,98.5,0.5,-0.2,94.8,95.0,0.8,-3.6999999999999997,-0.20000000000000284,3.5,-0.30000000000000004
2022-12-23,NBA,Phoenix,Memphis,100,125,226.0,225,0,9.6,115.7,106.1,0.3,12.0,99.6,87.6,0.5,-2.4000000000000004,16.10000000000001,18.5,-0.2
2022-12-24,NBA,Boston,Milwaukee,139,118,227.0,257,1,-0.5,94.7,95.2,0.5,-0.1,96.2,96.3,0.7,-0.4,-1.5,-1.0999999999999943,-0.19999999999999996
2022-12-24,NBA,Golden,Memphis,123,109,233.0,232,0,-0.5,116.7,117.2,0.7,12.6,103.4,90.8,0.4,-13.1,13.299999999999997,26.400000000000006,0.29999999999999993
2022-12-25,NCAAB,George,Seattle,67,85,145.0,152,1,6.9,74.9,68.0,0.5,3.6,73.0,69.4,0.2,3.3000000000000003,1.9000000000000057,-1.4000000000000057,0.3
2022-12-25,NBA,Boston,Milwaukee,139,118,227.0,257,1,3.7,101.9,98.2,0.5,-3.0,96.1,99.1,0.7,6.7,5.800000000000011,-0.8999999999999915,-0.19999999999999996
2022-12-25,NBA,Golden,Memphis,123,109,233.0,232,0,2.0,117.1,115.1,0.6,10.4,102.6,92.2,0.3,-8.4,14.5,22.89999999999999,0.3
2022-12-26,NCAAB,Texas,Northwestern,64,52,143.0,116,0,5.3,77.5,72.2,0.7,11.2,68.3,57.1,0.2,-5.8999999999999995,9.200000000000003,15.100000000000001,0.49999999999999994
2022-12-26,NBA,Chicago,Houston,118,133,231.0,251,1,-3.7,90.2,93.9,0.4,-9.5,98.9,108.4,0.5,5.8,-8.700000000000003,-14.5,-0.09999999999999998
2022-12-27,NBA,Washington,Philadelphia,116,111,225.0,227,1,0.8,100.5,99.7,0.7,6.6,115.9,109.3,0.6,-5.8,-15.400000000000006,-9.599999999999994,0.09999999999999998
2022-12-27,NBA,Boston,Houston,126,102,230.0,228,0,4.5,102.4,97.9,0.5,-4.4,105.3,109.7,0.5,8.9,-2.8999999999999915,-11.799999999999997,0.0
2022-12-27,NBA,Toronto,Los,113,124,219.0,237,1,-4.4,109.5,113.9,0.6,0.4,116.5,116.1,0.7,-4.800000000000001,-7.0,-2.1999999999999886,-0.09999999999999998
2022-12-27,NBA,Oklahoma,San,130,114,236.0,244,1,-1.1,100.9,102.0,0.4,10.4,90.2,79.8,0.6,-11.5,10.700000000000003,22.200000000000003,-0.19999999999999996
2022-12-27,NBA,Memphis,Phoenix,108,125,225.0,233,1,7.9,106.7,98.8,0.3,5.0,114.1,109.1,0.3,2.9000000000000004,-7.3999999999999915,-10.299999999999997,0.0
2022-12-27,NBA,Dallas,New,126,121,216.0,247,1,5.1,114.8,109.7,0.6,-2.9,100.6,103.5,0.4,8.0,14.200000000000003,6.200000000000003,0.19999999999999996
2022-12-27,NCAAB,Texas,Northwestern,64,52,143.0,116,0,4.6,75.6,71.0,0.6,6.9,65.0,58.1,0.2,-2.3000000000000007,10.599999999999994,12.899999999999999,0.39999999999999997
2022-12-27,NBA,Sacramento,Denver,106,113,237.0,219,0,-4.0,99.6,103.6,0.4,-0.8,102.3,103.1,0.4,-3.2,-2.700000000000003,0.5,0.0
2022-12-27,NBA,Golden,Charlotte,110,105,239.0,215,0,1.7,117.0,115.3,0.5,-7.5,107.8,115.3,0.7,9.2,9.200000000000003,0.0,-0.19999999999999996
2022-12-28,NCAAB,New,Southern,75,79,155.0,154,0,-5.3,100.6,105.9,0.5,-0.4,73.9,74.3,0.6,-4.8999999999999995,26.69999999999999,31.60000000000001,-0.09999999999999998
2022-12-28,NCAAB,Tulsa,Houston,50,89,133.0,139,1,-1.2,73.8,75.0,0.4,-5.2,104.2,109.4,0.4,4.0,-30.400000000000006,-34.400000000000006,0.0
2022-12-28,NCAAB,Mississippi,Tennessee,59,63,131.0,122,0,-10.2,55.9,66.1,0.1,1.8,75.1,73.3,0.7,-12.0,-19.199999999999996,-7.200000000000003,-0.6
2022-12-28,NBA,Detroit,Orlando,121,101,230.0,222,0,-7.5,96.2,103.7,0.6,2.4,114.5,112.1,0.5,-9.9,-18.299999999999997,-8.399999999999991,0.09999999999999998
2022-12-28,NBA,Miami,Los,112,98,227.0,210,0,2.6,93.1,90.5,0.3,1.3,117.0,115.7,0.7,1.3,-23.900000000000006,-25.200000000000003,-0.39999999999999997
2022-12-28,NBA,New,Minnesota,119,118,233.0,237,1,-7.0,100.8,107.8,0.5,-0.4,91.6,92.0,0.4,-6.6,9.200000000000003,15.799999999999997,0.09999999999999998
2022-12-28,NBA,Golden,Utah,112,107,233.0,219,0,2.5,116.7,114.2,0.4,3.7,92.4,88.7,0.6,-1.2000000000000002,24.299999999999997,25.5,-0.19999999999999996
2022-12-29,NBA,Boston,Los,116,110,228.0,226,0,5.5,108.2,102.7,0.5,1.0,114.6,113.6,0.6,4.5,-6.3999999999999915,-10.899999999999991,-0.09999999999999998
2022-12-29,NBA,Dallas,Houston,129,114,227.0,243,1,2.8,114.7,111.9,0.6,-1.4,100.9,102.3,0.4,4.199999999999999,13.799999999999997,9.600000000000009,0.19999999999999996
2022-12-29,NBA,San,New,122,115,223.0,237,1,5.9,92.4,86.5,0.6,-8.2,101.5,109.7,0.6,14.1,-9.099999999999994,-23.200000000000003,0.0
2022-12-29,NBA,Charlotte,Oklahoma,121,113,238.0,234,0,-7.8,106.6,114.4,0.6,0.9,103.8,102.9,0.5,-8.7,2.799999999999997,11.5,0.09999999999999998
